,frequência,local,magnitude
2847,2293.5,852r.1,43770.697082918494
2848,2294.0,852r.1,43781.02105775772
2849,2294.5,852r.1,43791.346077426875
2850,2295.0,852r.1,43801.672140294904
2851,2295.5,852r.1,43811.99924452858
2852,2296.0,852r.1,43822.32738857787
2853,2296.5,852r.3,43832.65657025363
2854,2297.0,852r.1,43842.986788228256
2855,2297.5,852r.1,43853.31804014311
2856,2298.0,852r.1,43863.650324881804
2857,2298.5,852r.3,43873.98364016984
2858,2299.0,852r.3,43884.31798447448
2859,2299.5,852r.1,43894.65335619511
2860,230.0,890.3,11917.849040197552
2861,230.5,864.1,11940.326134028908
2862,2300.0,852r.1,43904.989753139555
2863,2300.5,852r.1,43915.327173930564
2864,2301.0,852r.1,43925.66561639914
2865,2301.5,852r.1,43936.00507924026
2866,2302.0,852r.1,43946.34556050172
2867,2302.5,852r.2,43956.68705848552
2868,2303.0,852r.1,43967.02957128296
2869,2303.5,852r.1,43977.37309754386
2870,2304.0,852r.1,43987.71763510399
2871,2304.5,852r.1,43998.06318245739
2872,2305.0,852r.1,44008.40973782044
2873,2305.5,852r.1,44018.75729935498
2874,2306.0,848.2,44029.10586549428
2875,2306.5,852r.1,44039.455434483105
2876,2307.0,852r.1,44049.806004316735
2877,2307.5,848.2,44060.157573914796
2878,2308.0,852r.1,44070.51014101411
2879,2308.5,852r.1,44080.86370401643
2880,2309.0,848.1,44091.21826125494
2881,2309.5,848.1,44101.57381097216
2882,231.0,864.1,11962.770664840082
2883,231.5,890.3,11985.182638287866
2884,2310.0,852r.3,44111.93035158189
2885,2310.5,852r.2,44122.28788128973
2886,2311.0,852r.2,44132.646398451856
2887,2311.5,852r.2,44143.00590134861
2888,2312.0,852r.2,44153.36638830998
2889,2312.5,852r.1,44163.72785726769
2890,2313.0,852r.2,44174.09030722299
2891,2313.5,852r.2,44184.45373603367
2892,2314.0,852r.3,44194.818142123855
2893,2314.5,852r.2,44205.18352370546
2894,2315.0,852r.2,44215.54987928645
2895,2315.5,852r.1,44225.91720715755
2896,2316.0,852r.1,44236.28550547812
2897,2316.5,852r.1,44246.65477269
2898,2317.0,852r.1,44257.0250071781
2899,2317.5,852r.1,44267.39620707625
2900,2318.0,852r.2,44277.7683709547
2901,2318.5,852r.3,44288.141497047174
2902,2319.0,848.3,44298.51558394294
2903,2319.5,852r.1,44308.890629506765
2904,232.0,864.1,12007.562059863418
2905,232.5,864.1,12029.908936890195
2906,2320.0,852r.1,44319.2666322232
2907,2320.5,852r.1,44329.64359074962
2908,2321.0,852r.1,44340.02150317405
2909,2321.5,852r.1,44350.40036802189
2910,2322.0,852r.1,44360.78018323405
2911,2322.5,852r.1,44371.16094774099
2912,2323.0,852r.1,44381.54265962819
2913,2323.5,852r.1,44391.92531732409
2914,2324.0,852r.1,44402.308918894654
2915,2324.5,848.2,44412.69346325113
2916,2325.0,852r.1,44423.07894826008
2917,2325.5,846.1,44433.46537249484
2918,2326.0,848.1,44443.852734490945
2919,2326.5,848.2,44454.241032437974
2920,2327.0,848.2,44464.630264865045
2921,2327.5,848.1,44475.02042978215
2922,2328.0,848.2,44485.41152604851
2923,2328.5,848.1,44495.80355187352
2924,2329.0,852r.1,44506.19650558839
2925,2329.5,848.2,44516.59038561429
2926,233.0,890.3,12052.22327565524
2927,233.5,890.3,12074.505084411354
2928,2330.0,848.2,44526.985190222484
2929,2330.5,848.1,44537.380918142284
2930,2331.0,848.2,44547.77756762498
2931,2331.5,852r.1,44558.175137061175
2932,2332.0,848.2,44568.573624555414
2933,2332.5,846.1,44578.97302897385
2934,2333.0,848.1,44589.373348510475
2935,2333.5,852r.1,44599.77458166926
2936,2334.0,848.1,44610.176726839425
2937,2334.5,852r.1,44620.57978242997
2938,2335.0,848.1,44630.98374675836
2939,2335.5,852r.1,44641.38861833555
2940,2336.0,846.1,44651.79439563307
2941,2336.5,844.3,44662.20107691268
2942,2337.0,848.2,44672.60866094884
2943,2337.5,852r.1,44683.01714569312
2944,2338.0,852r.1,44693.42653007152
2945,2338.5,848.1,44703.83681225432
2946,2339.0,848.2,44714.247990713215
2947,2339.5,852r.1,44724.660063737
2948,234.0,890.3,12096.754371042107
2949,234.5,864.1,12118.971144181365
2950,2340.0,852r.1,44735.07303010382
2951,2340.5,848.2,44745.48688810422
2952,2341.0,852r.1,44755.901636032024
2953,2341.5,852r.1,44766.31727256122
2954,2342.0,852r.1,44776.73379600365
2955,2342.5,848.2,44787.15120490535
2956,2343.0,848.2,44797.569497784665
2957,2343.5,846.1,44807.98867291291
2958,2344.0,848.2,44818.40872878682
2959,2344.5,848.2,44828.829664216326
2960,2345.0,848.2,44839.251477212274
2961,2345.5,848.2,44849.67416629124
2962,2346.0,852r.1,44860.0977302906
2963,2346.5,848.2,44870.52216734064
2964,2347.0,844.3,44880.947476101406
2965,2347.5,852r.1,44891.37365495465
2966,2348.0,848.3,44901.8007025191
2967,2348.5,846.1,44912.22861698074
2968,2349.0,848.2,44922.657396994975
2969,2349.5,848.2,44933.08704131703
2970,235.0,890.3,12141.155414000295
2971,235.5,890.3,12163.30718952364
2972,2350.0,848.2,44943.51754793766
2973,2350.5,848.3,44953.9489157118
2974,2351.0,848.2,44964.381143004975
2975,2351.5,848.2,44974.81422839133
2976,2352.0,848.2,44985.248170410596
2977,2352.5,846.1,44995.68296729039
2978,2353.0,848.2,45006.118617803455
2979,2353.5,848.2,45016.55512039289
2980,2354.0,848.2,45026.9924735764
2981,2354.5,848.2,45037.43067567191
2982,2355.0,848.2,45047.86972553054
2983,2355.5,848.2,45058.309621395674
2984,2356.0,848.2,45068.75036190929
2985,2356.5,848.2,45079.19194573381
2986,2357.0,848.2,45089.63437094665
2987,2357.5,848.2,45100.07763645006
2988,2358.0,848.2,45110.52174062494
2989,2358.5,852r.1,45120.96668209223
2990,2359.0,848.2,45131.412459309184
2991,2359.5,848.2,45141.85907089294
2992,236.0,890.3,12185.426481642777
2993,236.5,864.1,12207.513300822146
2994,2360.0,852r.1,45152.30651528154
2995,2360.5,848.2,45162.75479099195
2996,2361.0,848.2,45173.20389665038
2997,2361.5,848.2,45183.65383092334
2998,2362.0,852r.1,45194.10459204002
2999,2362.5,852r.1,45204.5561786499
3000,2363.0,848.2,45215.00858947082
3001,2363.5,848.2,45225.461822941186
3002,2364.0,848.2,45235.915877461826
3003,2364.5,852r.1,45246.370751918155
3004,2365.0,848.2,45256.82644455846
3005,2365.5,848.2,45267.28295424501
3006,2366.0,848.2,45277.740279044556
3007,2366.5,852r.1,45288.19841807621
3008,2367.0,852r.1,45298.6573696943
3009,2367.5,848.2,45309.11713238068
3010,2368.0,848.2,45319.5777047279
3011,2368.5,852r.1,45330.03908542422
3012,2369.0,848.2,45340.50127285367
3013,2369.5,852r.1,45350.96426563165
3014,237.0,890.3,12229.567658707847
3015,237.5,890.3,12251.589567482579
3016,2370.0,844.3,45361.428062519044
3017,2370.5,848.2,45371.89266191808
3018,2371.0,848.2,45382.35806252151
3019,2371.5,848.2,45392.82426284912
3020,2372.0,848.3,45403.29126149023
3021,2372.5,848.2,45413.75905702233
3022,2373.0,848.2,45424.22764805814
3023,2373.5,848.2,45434.6970332173
3024,2374.0,852r.1,45445.16721099745
3025,2374.5,848.2,45455.63818014926
3026,2375.0,848.2,45466.10993913898
3027,2375.5,848.2,45476.582486494786
3028,2376.0,848.2,45487.05582099442
3029,2376.5,848.3,45497.52994120912
3030,2377.0,848.3,45508.00484580083
3031,2377.5,848.3,45518.48053313442
3032,2378.0,848.2,45528.957001953015
3033,2378.5,848.2,45539.43425086439
3034,2379.0,848.2,45549.912278855976
3035,2379.5,848.2,45560.3910838699
3036,238.0,864.1,12273.579039656648
3037,238.5,890.3,12295.53608808548
3038,2380.0,848.2,45570.870664833485
3039,2380.5,848.2,45581.35102056937
3040,2381.0,848.2,45591.83214933953
3041,2381.5,848.2,45602.31405013305
3042,2382.0,848.2,45612.796721180435
3043,2382.5,848.2,45623.2801613381
3044,2383.0,848.2,45633.76436927759
3045,2383.5,848.2,45644.24934360787
3046,2384.0,848.2,45654.7350828243
3047,2384.5,848.2,45665.22158584886
3048,2385.0,848.2,45675.708850858704
3049,2385.5,848.2,45686.19687690003
3050,2386.0,848.2,45696.68566249878
3051,2386.5,848.2,45707.17520627134
3052,2387.0,848.2,45717.66550674305
3053,2387.5,848.2,45728.156562884804
3054,2388.0,848.2,45738.64837291003
3055,2388.5,848.2,45749.14093587355
3056,2389.0,848.2,45759.63425028833
3057,2389.5,848.2,45770.12831466112
3058,239.0,864.1,12317.460726091758
3059,239.5,864.1,12339.352967547366
3060,2390.0,848.2,45780.62312781789
3061,2390.5,852r.1,45791.11868848246
3062,2391.0,848.2,45801.614994954885
3063,2391.5,848.2,45812.112046105125
3064,2392.0,848.2,45822.609841006684
3065,2392.5,852r.1,45833.10837781748
3066,2393.0,848.2,45843.607655378124
3067,2393.5,848.2,45854.1076720769
3068,2394.0,848.2,45864.608427050305
3069,2394.5,848.2,45875.10991877531
3070,2395.0,852r.1,45885.61214574871
3071,2395.5,848.2,45896.11510693655
3072,2396.0,848.2,45906.61880078734
3073,2396.5,848.2,45917.12322628401
3074,2397.0,848.2,45927.628381688875
3075,2397.5,848.2,45938.13426610198
3076,2398.0,852r.1,45948.64087774908
3077,2398.5,848.2,45959.148215829235
3078,2399.0,848.1,45969.65627870378
3079,2399.5,848.2,45980.16506538277
3080,240.0,864.1,12361.212827682906
3081,240.5,890.3,12383.040321002718
3082,2400.0,848.2,45990.674573858865
3083,2400.5,848.2,46001.184803711185
3084,2401.0,848.2,46011.69575299174
3085,2401.5,852r.1,46022.20742083336
3086,2402.0,848.2,46032.719805687266
3087,2402.5,848.2,46043.23290627347
3088,2403.0,848.2,46053.746721166506
3089,2403.5,848.2,46064.26124935595
3090,2404.0,848.2,46074.77648952627
3091,2404.5,852r.1,46085.29244028392
3092,2405.0,848.2,46095.809100203594
3093,2405.5,852r.1,46106.32646842794
3094,2406.0,848.2,46116.84454316769
3095,2406.5,848.2,46127.36332339177
3096,2407.0,848.2,46137.882807878894
3097,2407.5,848.2,46148.40299513534
3098,2408.0,848.3,46158.92388411558
3099,2408.5,848.2,46169.445473273896
3100,2409.0,852r.1,46179.96776199198
3101,2409.5,848.3,46190.49074819608
3102,241.0,890.3,12404.835462720826
3103,241.5,890.3,12426.59826900763
3104,2410.0,848.3,46201.014430897914
3105,2410.5,848.2,46211.53880883834
3106,2411.0,852r.1,46222.06388096842
3107,2411.5,852r.1,46232.589645689935
3108,2412.0,848.2,46243.11610206103
3109,2412.5,848.2,46253.64324834884
3110,2413.0,852r.1,46264.17108374719
3111,2413.5,852r.1,46274.69960699058
3112,2414.0,848.2,46285.22881635538
3113,2414.5,852r.1,46295.75871117667
3114,2415.0,852r.1,46306.28929002851
3115,2415.5,852r.1,46316.82055118443
3116,2416.0,852r.1,46327.352494031096
3117,2416.5,848.2,46337.88511697701
3118,2417.0,848.3,46348.41841903827
3119,2417.5,852r.1,46358.9523987609
3120,2418.0,848.2,46369.48705485105
3121,2418.5,848.2,46380.022386009485
3122,2419.0,852r.1,46390.55839137312
3123,2419.5,852r.1,46401.09506937881
3124,242.0,864.1,12448.328756282635
3125,242.5,890.3,12470.026941219314
3126,2420.0,848.2,46411.63241911771
3127,2420.5,852r.1,46422.170438955975
3128,2421.0,852r.1,46432.709127611495
3129,2421.5,846.3,46443.24848436774
3130,2422.0,852r.1,46453.78850770639
3131,2422.5,846.3,46464.32919640682
3132,2423.0,852r.1,46474.87054924675
3133,2423.5,852r.1,46485.41256480425
3134,2424.0,852r.2,46495.95524229022
3135,2424.5,852r.2,46506.49858018823
3136,2425.0,848.2,46517.04257724579
3137,2425.5,852r.1,46527.58723237593
3138,2426.0,852r.1,46538.13254423871
3139,2426.5,852r.1,46548.678511957776
3140,2427.0,848.2,46559.22513397163
3141,2427.5,852r.2,46569.77240910816
3142,2428.0,852r.1,46580.32033614213
3143,2428.5,848.2,46590.868914084334
3144,2429.0,848.2,46601.4181416023
3145,2429.5,848.2,46611.96801743476
3146,243.0,890.3,12491.692841131187
3147,243.5,890.3,12513.326474344654
3148,2430.0,852r.1,46622.51854069336
3149,2430.5,848.2,46633.0697094087
3150,2431.0,852r.2,46643.6215231155
3151,2431.5,848.3,46654.17398060047
3152,2432.0,848.2,46664.72708016651
3153,2432.5,852r.1,46675.28082127664
3154,2433.0,852r.1,46685.83520195663
3155,2433.5,852r.1,46696.39022171219
3156,2434.0,852r.1,46706.94587888884
3157,2434.5,852r.1,46717.50217263844
3158,2435.0,848.2,46728.0591014424
3159,2435.5,848.2,46738.61666443962
3160,2436.0,848.2,46749.17486028338
3161,2436.5,852r.1,46759.73368785811
3162,2437.0,852r.2,46770.293145908494
3163,2437.5,848.1,46780.85323325018
3164,2438.0,852r.1,46791.41394877545
3165,2438.5,852r.1,46801.97529123513
3166,2439.0,852r.1,46812.537259546356
3167,2439.5,848.2,46823.09985250504
3168,244.0,864.1,12534.927858146659
3169,244.5,890.3,12556.497011897009
3170,2440.0,848.2,46833.663069027374
3171,2440.5,848.2,46844.22690771132
3172,2441.0,852r.1,46854.79136760527
3173,2441.5,848.2,46865.356447490034
3174,2442.0,848.2,46875.922146062614
3175,2442.5,848.2,46886.48846241343
3176,2443.0,852r.1,46897.05539513016
3177,2443.5,848.2,46907.62294325876
3178,2444.0,848.2,46918.19110558205
3179,2444.5,848.2,46928.75988071253
3180,2445.0,852r.1,46939.329267944726
3181,2445.5,852r.1,46949.8992657233
3182,2446.0,852r.1,46960.469873370406
3183,2446.5,852r.1,46971.04108913423
3184,2447.0,852r.1,46981.612912213204
3185,2447.5,852r.1,46992.185341518714
3186,2448.0,852r.1,47002.75837554463
3187,2448.5,852r.1,47013.33201357398
3188,2449.0,852r.1,47023.90625435887
3189,2449.5,852r.1,47034.48109658061
3190,245.0,864.1,12578.03395417935
3191,245.5,890.3,12599.538704875396
3192,2450.0,852r.1,47045.056539188605
3193,2450.5,852r.1,47055.63258118248
3194,2451.0,852r.1,47066.20922126746
3195,2451.5,852r.1,47076.78645827039
3196,2452.0,852r.1,47087.36429104193
3197,2452.5,852r.1,47097.94271888103
3198,2453.0,852r.1,47108.52174009242
3199,2453.5,852r.1,47119.10135392881
3200,2454.0,852r.1,47129.68155896422
3201,2454.5,852r.1,47140.262354338476
3202,2455.0,852r.1,47150.843738685675
3203,2455.5,852r.1,47161.42571104282
3204,2456.0,852r.1,47172.008270414655
3205,2456.5,852r.1,47182.591415545074
3206,2457.0,852r.1,47193.17514517135
3207,2457.5,852r.1,47203.75945820437
3208,2458.0,852r.1,47214.34435379692
3209,2458.5,852r.1,47224.929830684094
3210,2459.0,852r.1,47235.51588764472
3211,2459.5,852r.1,47246.102523668276
3212,246.0,864.1,12621.01128391451
3213,246.5,890.3,12642.451711568958
3214,2460.0,852r.1,47256.68973786374
3215,2460.5,852r.1,47267.277528631465
3216,2461.0,852r.1,47277.86589548901
3217,2461.5,852r.1,47288.45483663666
3218,2462.0,852r.1,47299.04435132444
3219,2462.5,852r.1,47309.63443863666
3220,2463.0,852r.1,47320.22509726269
3221,2463.5,852r.2,47330.81632588974
3222,2464.0,852r.1,47341.40812397666
3223,2464.5,852r.1,47352.00049002715
3224,2465.0,852r.1,47362.59342287769
3225,2465.5,852r.1,47373.18692158062
3226,2466.0,852r.1,47383.78098517713
3227,2466.5,852r.1,47394.375612425334
3228,2467.0,852r.2,47404.97080215031
3229,2467.5,852r.1,47415.566553568686
3230,2468.0,852r.1,47426.162865229075
3231,2468.5,852r.1,47436.75973616237
3232,2469.0,852r.1,47447.35716552835
3233,2469.5,852r.1,47457.9551519271
3234,247.0,890.3,12663.860008426665
3235,247.5,864.1,12685.236196373498
3236,2470.0,852r.1,47468.55369442439
3237,2470.5,852r.1,47479.15279214442
3238,2471.0,852r.1,47489.75244359412
3239,2471.5,852r.1,47500.352648000844
3240,2472.0,852r.1,47510.95340406497
3241,2472.5,852r.1,47521.55471091249
3242,2473.0,852r.1,47532.15656734119
3243,2473.5,852r.1,47542.75897233707
3244,2474.0,852r.1,47553.361924883335
3245,2474.5,852r.1,47563.96542378124
3246,2475.0,852r.1,47574.569468186426
3247,2475.5,852r.1,47585.17405689053
3248,2476.0,852r.1,47595.77918867135
3249,2476.5,852r.1,47606.38486275989
3250,2477.0,852r.2,47616.99107778062
3251,2477.5,852r.1,47627.59783308979
3252,2478.0,852r.2,47638.20512733712
3253,2478.5,852r.2,47648.812959509356
3254,2479.0,852r.1,47659.42132854408
3255,2479.5,852r.2,47670.0302334746
3256,248.0,890.2,12706.5802963782
3257,248.5,890.3,12727.89233058717
3258,2480.0,852r.1,47680.63967311769
3259,2480.5,852r.2,47691.24964663338
3260,2481.0,852r.2,47701.8601527306
3261,2481.5,852r.2,47712.471190358134
3262,2482.0,852r.1,47723.082758733595
3263,2482.5,848.3,47733.694856667025
3264,2483.0,852r.3,47744.307482944605
3265,2483.5,852r.3,47754.92063679119
3266,2484.0,852r.3,47765.53431712722
3267,2484.5,852r.3,47776.14852285247
3268,2485.0,852r.1,47786.763252787496
3269,2485.5,852r.3,47797.378506232286
3270,2486.0,852r.1,47807.99428169367
3271,2486.5,852r.3,47818.61057854499
3272,2487.0,852r.1,47829.22739539038
3273,2487.5,852r.1,47839.84473170379
3274,2488.0,852r.3,47850.46258600192
3275,2488.5,852r.3,47861.080957311584
3276,2489.0,852r.3,47871.69984496374
3277,2489.5,852r.3,47882.3192475011
3278,249.0,890.3,12749.17232153077
3279,249.5,864.1,12770.420291964254
3280,2490.0,852r.3,47892.93916398018
3281,2490.5,852r.2,47903.55959364549
3282,2491.0,852r.3,47914.180535153995
3283,2491.5,852r.3,47924.80198786743
3284,2492.0,852r.3,47935.42395041215
3285,2492.5,852r.2,47946.04642188618
3286,2493.0,852r.2,47956.66940109973
3287,2493.5,852r.3,47967.29288751362
3288,2494.0,852r.2,47977.91687953486
3289,2494.5,852r.3,47988.54137667011
3290,2495.0,852r.2,47999.16637740265
3291,2495.5,852r.2,48009.791881212244
3292,2496.0,852r.2,48020.41788672067
3293,2496.5,852r.2,48031.04439297145
3294,2497.0,852r.2,48041.671399198436
3295,2497.5,852r.2,48052.29890412447
3296,2498.0,852r.2,48062.926906901484
3297,2498.5,852r.2,48073.55540663482
3298,2499.0,848.2,48084.18440207866
3299,2499.5,852r.2,48094.81389233568
3300,250.0,890.3,12791.63626512887
3301,250.5,890.3,12812.82026489774
3302,2500.0,852r.2,48105.44387626493
3303,2500.5,852r.2,48116.0743532665
3304,2501.0,852r.2,48126.70532181333
3305,2501.5,852r.1,48137.33678139513
3306,2502.0,852r.2,48147.96873081032
3307,2502.5,852r.2,48158.601168917616
3308,2503.0,852r.2,48169.234094950756
3309,2503.5,852r.2,48179.867507563125
3310,2504.0,852r.2,48190.501406463845
3311,2504.5,852r.2,48201.13579007263
3312,2505.0,852r.2,48211.770657512985
3313,2505.5,852r.2,48222.40600785918
3314,2506.0,852r.1,48233.04184015625
3315,2506.5,852r.2,48243.678153332796
3316,2507.0,852r.1,48254.31494663626
3317,2507.5,852r.1,48264.95221885393
3318,2508.0,852r.1,48275.58996903209
3319,2508.5,852r.2,48286.22819624399
3320,2509.0,852r.2,48296.8668995431
3321,2509.5,852r.1,48307.50607792325
3322,251.0,890.3,12833.972314434168
3323,251.5,890.3,12855.09243877263
3324,2510.0,852r.1,48318.14573033689
3325,2510.5,852r.1,48328.78585583106
3326,2511.0,852r.2,48339.42645361967
3327,2511.5,852r.1,48350.0675225133
3328,2512.0,852r.2,48360.709061567824
3329,2512.5,852r.2,48371.35106995766
3330,2513.0,852r.1,48381.993546501624
3331,2513.5,852r.2,48392.63649038771
3332,2514.0,852r.2,48403.27990073389
3333,2514.5,852r.2,48413.923776502634
3334,2515.0,852r.2,48424.56811665442
3335,2515.5,852r.2,48435.21292031929
3336,2516.0,852r.2,48445.85818634696
3337,2516.5,852r.2,48456.503914124776
3338,2517.0,852r.1,48467.150102312225
3339,2517.5,852r.2,48477.79675014499
3340,2518.0,852r.2,48488.44385675272
3341,2518.5,852r.2,48499.09142109029
3342,2519.0,852r.1,48509.73944220912
3343,2519.5,852r.2,48520.387919254565
3344,252.0,890.3,12876.18066255566
3345,252.5,890.3,12897.237010896959
3346,2520.0,852r.1,48531.03685100673
3347,2520.5,852r.2,48541.686236677364
3348,2521.0,852r.2,48552.33607535091
3349,2521.5,852r.2,48562.986366309444
3350,2522.0,852r.2,48573.6371080974
3351,2522.5,852r.2,48584.28830000552
3352,2523.0,852r.1,48594.93994123758
3353,2523.5,852r.1,48605.59203072301
3354,2524.0,852r.1,48616.24456761985
3355,2524.5,852r.1,48626.89755092684
3356,2525.0,852r.2,48637.55097962853
3357,2525.5,852r.1,48648.20485275608
3358,2526.0,852r.1,48658.859169641604
3359,2526.5,852r.1,48669.51392898622
3360,2527.0,852r.1,48680.16913018061
3361,2527.5,852r.1,48690.82477208493
3362,2528.0,852r.2,48701.48085384196
3363,2528.5,852r.2,48712.13737466074
3364,2529.0,852r.1,48722.79433332044
3365,2529.5,848.3,48733.451729119166
3366,253.0,890.3,12918.261508871683
3367,253.5,890.3,12939.254182832368
3368,2530.0,852r.1,48744.1095610662
3369,2530.5,852r.1,48754.76782821362
3370,2531.0,852r.1,48765.42652969338
3371,2531.5,848.3,48776.08566442165
3372,2532.0,852r.1,48786.74523182256
3373,2532.5,848.3,48797.40523067003
3374,2533.0,852r.1,48808.06566013082
3375,2533.5,852r.2,48818.72651915286
3376,2534.0,852r.1,48829.38780715283
3377,2534.5,852r.1,48840.04952292228
3378,2535.0,852r.1,48850.711665699135
3379,2535.5,852r.1,48861.37423433422
3380,2536.0,852r.1,48872.037228334266
3381,2536.5,852r.2,48882.70064655733
3382,2537.0,852r.1,48893.3644879088
3383,2537.5,852r.2,48904.02875165504
3384,2538.0,848.3,48914.69343703388
3385,2538.5,848.3,48925.358542962385
3386,2539.0,848.3,48936.02406864516
3387,2539.5,848.3,48946.6900128615
3388,254.0,890.3,12960.215058351208
3389,254.5,864.1,12981.144162587252
3390,2540.0,848.3,48957.35637518357
3391,2540.5,848.3,48968.023154441464
3392,2541.0,848.1,48978.69034973158
3393,2541.5,848.3,48989.35796018824
3394,2542.0,848.3,49000.02598491172
3395,2542.5,852r.1,49010.69442302166
3396,2543.0,848.3,49021.363273654206
3397,2543.5,848.3,49032.03253570027
3398,2544.0,848.3,49042.702208758645
3399,2544.5,852r.1,49053.37229138987
3400,2545.0,852r.1,49064.04278298917
3401,2545.5,848.3,49074.71368260193
3402,2546.0,848.3,49085.384989359394
3403,2546.5,848.3,49096.05670222369
3404,2547.0,848.3,49106.728820591794
3405,2547.5,848.3,49117.40134342155
3406,2548.0,848.3,49128.07426985289
3407,2548.5,848.3,49138.747598760325
3408,2549.0,852r.2,49149.42132987753
3409,2549.5,848.3,49160.095461738194
3410,255.0,890.3,13002.04152190946
3411,255.5,890.3,13022.907163409698
3412,2550.0,848.3,49170.7699935218
3413,2550.5,848.3,49181.44492465589
3414,2551.0,848.3,49192.120253841415
3415,2551.5,852r.2,49202.79598070123
3416,2552.0,852r.2,49213.47210405801
3417,2552.5,852r.2,49224.14862305608
3418,2553.0,852r.2,49234.82553678514
3419,2553.5,848.3,49245.50284453224
3420,2554.0,852r.1,49256.180545261115
3421,2554.5,848.2,49266.85863826064
3422,2555.0,848.2,49277.537122525166
3423,2555.5,848.3,49288.21599719426
3424,2556.0,852r.1,49298.89526138557
3425,2556.5,852r.2,49309.57491428549
3426,2557.0,852r.2,49320.25495509033
3427,2557.5,852r.2,49330.93538283733
3428,2558.0,848.3,49341.61619682534
3429,2558.5,848.3,49352.29739602696
3430,2559.0,852r.3,49362.978979488355
3431,2559.5,852r.3,49373.660946523094
3432,256.0,864.1,13043.74111533511
3433,256.5,864.1,13064.543405041291
3434,2560.0,852r.3,49384.343296261635
3435,2560.5,852r.3,49395.02602774291
3436,2561.0,852r.1,49405.709140379084
3437,2561.5,852r.2,49416.39263284791
3438,2562.0,852r.2,49427.07650480359
3439,2562.5,852r.2,49437.76075493066
3440,2563.0,852r.3,49448.44538283911
3441,2563.5,852r.3,49459.13038720647
3442,2564.0,852r.1,49469.81576749616
3443,2564.5,848.2,49480.501522775914
3444,2565.0,848.3,49491.18765212924
3445,2565.5,852r.3,49501.874154863035
3446,2566.0,848.3,49512.56102999961
3447,2566.5,848.3,49523.24827667383
3448,2567.0,852r.1,49533.9358944478
3449,2567.5,852r.3,49544.62388172931
3450,2568.0,852r.3,49555.31223828123
3451,2568.5,852r.3,49566.00096298591
3452,2569.0,852r.3,49576.69005508878
3453,2569.5,852r.2,49587.37951372196
3454,257.0,864.1,13085.314060868452
3455,257.5,890.3,13106.053111071762
3456,2570.0,852r.3,49598.069338171954
3457,2570.5,852r.3,49608.7595273894
3458,2571.0,852r.3,49619.450080702656
3459,2571.5,852r.3,49630.14099711235
3460,2572.0,852r.3,49640.83227594167
3461,2572.5,852r.3,49651.52391635271
3462,2573.0,852r.3,49662.21591739307
3463,2573.5,852r.3,49672.9082785413
3464,2574.0,852r.3,49683.60099843848
3465,2574.5,852r.1,49694.294076574704
3466,2575.0,852r.2,49704.98751236267
3467,2575.5,852r.3,49715.68130442239
3468,2576.0,852r.3,49726.3754523871
3469,2576.5,852r.3,49737.06995515709
3470,2577.0,848.3,49747.764812076945
3471,2577.5,848.2,49758.46002216344
3472,2578.0,852r.3,49769.15558475694
3473,2578.5,852r.3,49779.85149910654
3474,2579.0,852r.3,49790.5477640833
3475,2579.5,848.1,49801.24437908484
3476,258.0,864.1,13126.760584761181
3477,258.5,890.3,13147.436511255011
3478,2580.0,848.1,49811.94134319046
3479,2580.5,848.3,49822.63865569442
3480,2581.0,848.3,49833.33631574342
3481,2581.5,852r.1,49844.034322410174
3482,2582.0,852r.2,49854.73267530671
3483,2582.5,848.3,49865.4313728966
3484,2583.0,852r.2,49876.13041498947
3485,2583.5,852r.3,49886.82980043399
3486,2584.0,852r.3,49897.529528653824
3487,2584.5,852r.3,49908.22959860137
3488,2585.0,852r.3,49918.93000958043
3489,2585.5,848.2,49929.63076104247
3490,2586.0,848.3,49940.33185158248
3491,2586.5,852r.3,49951.03328090821
3492,2587.0,852r.3,49961.73504800236
3493,2587.5,852r.3,49972.437152083345
3494,2588.0,852r.3,49983.13959250896
3495,2588.5,852r.3,49993.842368379
3496,2589.0,852r.3,50004.54547871795
3497,2589.5,852r.2,50015.24892287089
3498,259.0,890.3,13168.080919731023
3499,259.5,890.3,13188.693840121414
3500,2590.0,852r.1,50025.95270008856
3501,2590.5,852r.3,50036.656809440785
3502,2591.0,852r.3,50047.361250304144
3503,2591.5,852r.3,50058.066021718536
3504,2592.0,852r.3,50068.771122985316
3505,2592.5,852r.3,50079.476553458524
3506,2593.0,852r.2,50090.182312046934
3507,2593.5,852r.3,50100.888398131996
3508,2594.0,852r.2,50111.594810859
3509,2594.5,848.3,50122.30154945423
3510,2595.0,852r.1,50133.00861304434
3511,2595.5,848.2,50143.71600106735
3512,2596.0,852r.1,50154.42371253288
3513,2596.5,852r.3,50165.131746932
3514,2597.0,848.3,50175.84010303603
3515,2597.5,852r.2,50186.54878030487
3516,2598.0,852r.2,50197.25777791562
3517,2598.5,848.1,50207.967095273314
3518,2599.0,848.1,50218.676731435335
3519,2599.5,848.3,50229.38668547825
3520,260.0,890.3,13209.275302421984
3521,260.5,890.3,13229.825337409846
3522,2600.0,852r.2,50240.096956856185
3523,2600.5,852r.3,50250.80754479369
3524,2601.0,852r.3,50261.518448260314
3525,2601.5,848.2,50272.229666727675
3526,2602.0,852r.3,50282.94119933825
3527,2602.5,852r.2,50293.65304541025
3528,2603.0,852r.2,50304.365204076785
3529,2603.5,852r.2,50315.0776744646
